"Kafka_Notif","exception"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'400001', u'zone': None, u'country': None}, u'displayedListing': {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 975.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, u'otherListings': []}, u'validTill': 1467360406477, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173206477, u'channel': u'WEBSITE', u'productId': u'9789351292982'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 2231.75}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 2850.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 2869.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 2901.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 3045.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 2866.93}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 4441.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467360422416, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173222416, u'channel': u'WEBSITE', u'productId': u'9781426315602'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 99.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 1648.24}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467360429799, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173229799, u'channel': u'WEBSITE', u'productId': u'9788170286943'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'400001', u'zone': None, u'country': None}, u'displayedListing': {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': {u'currency': u'INR', u'value': 60.0}, u'sellingPrice': {u'currency': u'INR', u'value': 50.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, u'otherListings': []}, u'validTill': 1467360429799, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173229799, u'channel': u'WEBSITE', u'productId': u'9788170286943'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 2578.37}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 3084.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 7074.5}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467360430468, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173230468, u'channel': u'WEBSITE', u'productId': u'9780321534040'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'400001', u'zone': None, u'country': None}, u'displayedListing': {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 1393.75}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, u'otherListings': []}, u'validTill': 1467360430468, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173230468, u'channel': u'WEBSITE', u'productId': u'9780321534040'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 428.37}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 468.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 600.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 700.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 504.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 872.06}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 1469.28}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 1699.66}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467360434493, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173234493, u'channel': u'WEBSITE', u'productId': u'9780739002827'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'400001', u'zone': None, u'country': None}, u'displayedListing': {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 492.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, u'otherListings': []}, u'validTill': 1467360434493, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173234493, u'channel': u'WEBSITE', u'productId': u'9780739002827'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 266.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': True}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 295.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 233.05}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 250.75}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 254.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 236.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 236.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 236.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 236.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 248.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 277.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 295.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 295.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 295.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 295.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 295.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 295.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 295.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 295.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467360440524, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173240524, u'channel': u'WEBSITE', u'productId': u'9781472372000'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'400001', u'zone': None, u'country': None}, u'displayedListing': {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': {u'currency': u'INR', u'value': 295.0}, u'sellingPrice': {u'currency': u'INR', u'value': 221.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': True}}, u'otherListings': []}, u'validTill': 1467360440524, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173240524, u'channel': u'WEBSITE', u'productId': u'9781472372000'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 231.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': True}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 242.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 200.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 262.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 298.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 299.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 297.5}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 297.5}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 283.5}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 312.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 329.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 340.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 350.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467360447384, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173247384, u'channel': u'WEBSITE', u'productId': u'9789384898069'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'400001', u'zone': None, u'country': None}, u'displayedListing': {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': {u'currency': u'INR', u'value': 350.0}, u'sellingPrice': {u'currency': u'INR', u'value': 231.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': True}}, u'otherListings': []}, u'validTill': 1467360447384, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467173247384, u'channel': u'WEBSITE', u'productId': u'9789384898069'}","'timestamp'"
